cell id,cell type,column id
720575940608781579,T4a,752
720575940608792026,T4d,312
720575940608800451,Tm9,424
720575940608805827,L4,560
720575940608806492,L4,174
720575940608810798,Mi1,38
720575940608816067,Tm20,384
720575940608822281,Tm9,548
720575940608822539,L2,579
720575940608827913,Mi9,102
720575940608828425,Tm3,391
720575940608830475,Tm3,598
720575940608835164,T1,347
720575940608839435,Tm1,424
720575940608846019,T4d,147
720575940608846275,L3,606
720575940608856533,Tm9,653
720575940608857099,Tm4,54
720575940608857557,T2a,478
720575940608863241,L5,525
720575940608883465,Tm1,138
720575940608895427,T5a,86
720575940608906179,L3,257
720575940608906249,Mi9,742
720575940608908483,Mi9,646
720575940608909358,T2,342
720575940608910037,Mi4,283
720575940608910345,L5,135
720575940608911113,Tm3,300
720575940608913673,L5,702
720575940608914018,Tm3,344
720575940608918108,R8,659
720575940608920075,T4b,14
720575940608924740,T4a,689
720575940608927534,Mi1,39
720575940608936284,T4c,94
720575940608937923,T2,619
720575940608943369,T2a,745
720575940608943708,R7,177
720575940608947413,T4c,545
720575940608947651,T5d,482
720575940608951509,Mi9,83
720575940608954307,T5c,209
720575940608957705,Tm3,712
720575940608963849,Tm2,514
720575940608964363,Tm3,767
720575940608964565,Tm2,606
720575940608965899,T1,571
720575940608972995,T5c,415
720575940608983235,Tm9,319
720575940608985867,L4,429
720575940608991957,T3,311
720575940608992469,T2a,not assigned
720575940608999363,T4d,413
720575940609006857,T5a,139
720575940609008853,T4b,10
720575940609009877,T5a,727
720575940609013769,R8,282
720575940609015644,L4,402
720575940609021705,T1,605
720575940609024451,T2,679
720575940609034761,L4,370
720575940609036757,C3,191
720575940609040341,C3,480
720575940609040597,T3,131
720575940609042012,Mi9,221
720575940609042645,T3,336
720575940609042901,T3,172
720575940609042955,T4c,207
720575940609043413,T3,614
720575940609043925,T5b,149
720575940609045443,Tm4,669
720575940609061641,L2,467
720575940609062236,R7,not assigned
720575940609062665,T4b,715
720575940609063800,Mi1,40
720575940609068227,T5b,544
720575940609069251,Tm20,63
720575940609069507,T2a,142
720575940609070531,T2a,119
720575940609075157,C2,441
720575940609078723,T4d,435
720575940609088348,C3,54
720575940609090571,C2,608
720575940609096971,Tm20,196
720575940609098965,Tm20,659
720575940609099529,L4,633
720575940609106012,T1,322
720575940609108316,T4c,675
720575940609113539,T5d,246
720575940609128405,Tm3,488
720575940609131868,L2,561
720575940609154517,T2,594
720575940609156188,Tm1,200
720575940609160457,T5a,769
720575940609161308,R8,450
720575940609170371,C3,691
720575940609178051,C2,699
720575940609182556,T1,298
720575940609190921,R8,142
720575940609195971,T5b,398
720575940609198684,R8,518
720575940609201347,T5b,420
720575940609208412,T5d,295
720575940609209180,R7,229
720575940609209948,C2,365
720575940609219595,Tm21,506
720575940609225685,T2a,not assigned
720575940609226453,T5a,327
720575940609226709,T5a,770
720575940609233163,Tm20,776
720575940609235298,Mi9,151
720575940609237973,C2,734
720575940609239305,Tm20,172
720575940609251523,T5b,458
720575940609254851,Tm9,138
720575940609255875,Tm9,491
720575940609263115,C2,644
720575940609269771,T2a,615
720575940609270027,Mi9,24
720575940609274563,Tm9,302
720575940609274819,T5c,203
720575940609276681,R7,111
720575940609277230,Tm3,591
720575940609288457,R8,249
720575940609289227,R7,35
720575940609290435,Tm21,757
720575940609293660,T4b,162
720575940609295299,T5c,482
720575940609300419,Tm21,253
720575940609301038,Tm21,395
720575940609312860,Mi1,612
720575940609313860,T2a,120
720575940609313884,Tm3,423
720575940609319772,Mi4,103
720575940609320713,C2,368
720575940609328226,Tm2,748
720575940609328853,L2,534
720575940609330012,R8,114
720575940609336156,R8,not assigned
720575940609341141,T5b,131
720575940609343683,Tm21,681
720575940609344866,T5c,571
720575940609347029,L4,312
720575940609347140,T2,428
720575940609347541,L4,682
720575940609351516,T5c,52
720575940609352387,T4d,369
720575940609354179,Mi9,613
720575940609355054,Tm20,537
720575940609358603,L2,248
720575940609360323,T5c,450
720575940609361621,T5d,650
720575940609363209,T2,349
720575940609377372,Tm2,332
720575940609382921,T5d,310
720575940609390805,Mi9,217
720575940609391113,L3,297
720575940609398539,L1,671
720575940609405963,L1,349
720575940609410315,R8,not assigned
720575940609411849,L3,433
720575940609412617,L2,458
720575940609420043,T4a,50
720575940609425347,T4a,499
720575940609429717,L4,271
720575940609437653,Tm9,221
720575940609438165,T2,297
720575940609440210,L1,681
720575940609445474,Tm3,698
720575940609453010,Mi1,42
720575940609463620,Mi1,43
720575940609470659,T2,673
720575940609475140,T3,267
720575940609479179,R8,32
720575940609480459,L1,713
720575940609482616,Tm1,15
720575940609482947,Tm4,759
720575940609486787,Tm3,790
720575940609494741,L3,45
720575940609496782,T2a,669
720575940609497611,R8,536
720575940609497867,C3,536
720575940609499000,T4b,286
720575940609499349,Mi4,624
720575940609503189,L4,608
720575940609505545,R7,705
720575940609509385,T1,203
720575940609518859,T2,642
720575940609520393,R8,642
720575940609553476,T5b,221
720575940609554699,T1,512
720575940609555406,Mi1,44
720575940609557771,T2,100
720575940609562635,C2,239
720575940609566276,Tm1,118
720575940609566328,L5,437
720575940609566985,R7,not assigned
720575940609569493,Tm2,581
720575940609570168,Tm20,223
720575940609574468,T4b,488
720575940609578702,T4a,183
720575940609591817,L1,26
720575940609597193,C2,444
720575940609600580,T5b,204
720575940609601092,T5b,655
720575940609601486,Tm2,238
720575940609607435,L3,238
720575940609608201,Mi9,51
720575940609611531,L5,134
720575940609614601,T1,187
720575940609620747,Tm9,510
720575940609623049,Tm20,139
720575940609623253,T2a,437
720575940609625045,L2,117
720575940609631044,Tm3,not assigned
720575940609638339,L4,589
720575940609638923,L5,565
720575940609647829,Tm21,527
720575940609652548,T4d,710
720575940609663812,T5b,242
720575940609667083,Mi1,598
720575940609669188,T2a,not assigned
720575940609685717,L5,638
720575940609694659,L4,167
720575940609696963,L4,173
720575940609706820,Tm20,143
720575940609714222,L5,550
720575940609717060,Tm2,333
720575940609719509,Tm20,13
720575940609720515,R7,362
720575940609720843,R8,467
720575940609721186,T4b,640
720575940609722889,C3,692
720575940609729035,L1,147
720575940609734357,C3,3
720575940609738435,L3,656
720575940609739869,T4c,not assigned
720575940609740381,T4a,81
720575940609744733,T4a,371
720575940609746187,L1,206
720575940609751138,T4a,28
720575940609755342,Mi4,695
720575940609758217,Mi1,178
720575940609758403,L4,425
720575940609758985,R7,493
720575940609762094,T4b,703
720575940609772757,Tm4,751
720575940609779524,C2,45
720575940609781769,R7,30
720575940609782997,T2a,160
720575940609785301,R8,727
720575940609790987,C3,383
720575940609791171,T2a,727
720575940609792451,T1,326
720575940609798130,T5a,127
720575940609798386,Tm9,127
720575940609799410,Tm2,311
720575940609799778,T4b,470
720575940609803989,T4a,189
720575940609804245,T4b,189
720575940609804612,L4,204
720575940609805269,L2,771
720575940609810013,T4b,268
720575940609819950,Tm4,511
720575940609820629,C2,138
720575940609826884,T5d,333
720575940609832387,T4c,562
720575940609834564,Tm1,546
720575940609835332,T5d,488
720575940609843298,T4c,300
720575940609851915,Tm2,271
720575940609852427,L4,509
720575940609852740,T2,681
720575940609853963,Tm9,735
720575940609859192,L5,338
720575940609862667,C3,270
720575940609873016,T2,231
720575940609888324,T3,707
720575940609896405,L3,140
720575940609896459,T4d,524
720575940609896750,T5a,330
720575940609898308,T5c,683
720575940609899844,T4d,87
720575940609900100,L1,625
720575940609900299,Tm21,343
720575940609900612,Mi9,374
720575940609905476,L3,278
720575940609907298,T4b,107
720575940609912587,Mi4,685
720575940609921803,Tm21,269
720575940609925589,Mi1,432
720575940609928260,T3,100
720575940609928459,R8,149
720575940609928971,L3,412
720575940609936139,Tm9,157
720575940609942136,T4a,636
720575940609943928,T5d,71
720575940609966690,T5b,395
720575940609970642,Tm2,198
720575940609972578,T4b,220
720575940609973060,T2a,282
720575940609977301,Mi4,590
720575940609981123,Tm9,401
720575940609985860,T5b,459
720575940609990595,Tm21,663
720575940609993592,Tm4,250
720575940610001109,C3,194
720575940610005955,R7,61
720575940610006738,Mi9,553
720575940610007598,Mi1,45
720575940610014674,Tm9,175
720575940610016324,Tm21,85
720575940610022357,R8,445
720575940610029870,Tm20,690
720575940610032579,L1,682
720575940610047698,T4c,127
720575940610049433,Mi9,344
720575940610049493,C2,151
720575940610050499,T4c,786
720575940610056654,Tm9,329
720575940610065614,T5c,177
720575940610066894,Tm3,346
720575940610068270,Mi4,3
720575940610070596,T5b,569
720575940610071108,Mi4,392
720575940610072388,L5,3
720575940610072644,Mi4,388
720575940610074210,Tm21,482
720575940610076792,T5c,410
720575940610081987,L1,611
720575940610085582,Mi9,312
720575940610086264,T4b,717
720575940610094126,Tm1,215
720575940610106692,L1,242
720575940610107716,Mi4,751
720575940610108484,Mi4,376
720575940610111556,C3,598
720575940610112068,Tm3,783
720575940610116654,Tm1,244
720575940610123733,Tm1,306
720575940610137557,L5,748
720575940610140878,T2a,134
720575940610161365,Mi9,636
720575940610163918,Mi9,524
720575940610170436,Tm3,not assigned
720575940610175381,Tm9,705
720575940610177941,Mi1,46
720575940610178884,Tm4,625
720575940610184049,Mi9,695
720575940610184654,C3,712
720575940610187971,R7,not assigned
720575940610188494,T5b,235
720575940610195139,T5d,576
720575940610195246,L5,not assigned
720575940610196804,Mi4,626
720575940610198596,Mi9,702
720575940610200533,Tm4,650
720575940610201539,T1,30
720575940610203460,Mi9,490
720575940610204228,L2,18
720575940610206403,L1,434
720575940610210372,L2,178
720575940610213582,T5b,32
720575940610222805,T1,538
720575940610229346,Tm1,59
720575940610235086,C3,61
720575940610235342,T5a,510
720575940610238510,T5d,605
720575940610239790,Tm1,3
720575940610246498,T2a,not assigned
720575940610246513,L5,251
720575940610253410,T4a,236
720575940610254275,Tm9,638
720575940610260419,C2,630
720575940610261187,L5,337
720575940610268017,T2a,461
720575940610273348,Mi9,522
720575940610277188,Mi9,606
720575940610277956,Mi1,48
720575940610278724,L4,541
720575940610278980,Tm2,473
720575940610288964,C2,653
720575940610289114,Tm4,155
720575940610289250,L4,536
720575940610291268,Mi9,398
720575940610294979,T5b,535
720575940610303790,T4c,256
720575940610303857,Tm1,463
720575940610307886,Tm9,392
720575940610316664,Mi1,49
720575940610324885,Tm2,283
720575940610325038,L2,627
720575940610329976,T2a,668
720575940610345426,T4d,418
720575940610346030,C3,466
720575940610349892,T1,361
720575940610363972,T5c,702
720575940610364228,T4d,442
720575940610367044,T4a,41
720575940610367556,T4a,783
720575940610367812,T5b,781
720575940610373752,C3,375
720575940610375492,T1,588
720575940610375748,Mi9,782
720575940610379443,Tm2,211
720575940610383684,T1,317
720575940610388434,T3,705
720575940610394436,L4,197
720575940610395354,Tm1,239
720575940610396718,T4b,76
720575940610397230,T5b,491
720575940610397486,T5d,156
720575940610401860,Tm21,285
720575940610406702,T5c,396
720575940610409946,L4,519
720575940610413432,T2,534
720575940610417347,R8,409
720575940610418296,Mi1,50
720575940610426051,C3,126
720575940610428099,T4d,546
720575940610428402,Tm1,678
720575940610438898,Mi1,52
720575940610445922,Tm9,119
720575940610460402,Mi1,53
720575940610463939,Tm3,464
720575940610477688,Tm9,361
720575940610480248,Tm20,753
720575940610481528,T4d,563
720575940610484036,L4,500
720575940610484782,C3,632
720575940610492339,T2a,69
720575940610492484,T4d,471
720575940610493123,Tm21,486
720575940610493560,T4b,344
720575940610494254,T2,317
720575940610497582,C3,70
720575940610508334,T4c,220
720575940610510275,R7,1
720575940610511314,Tm3,129
720575940610514274,T4b,385
720575940610515698,T5b,196
720575940610519364,T3,557
720575940610520014,Mi4,305
720575940610524099,Tm20,543
720575940610526147,R7,not assigned
720575940610532501,T4d,506
720575940610532757,T4a,230
720575940610533582,Mi1,54
720575940610535410,L3,473
720575940610535492,Tm3,463
720575940610537678,Tm2,73
720575940610539250,T4b,365
720575940610541006,Tm3,not assigned
720575940610551506,Mi4,407
720575940610555204,T5a,337
720575940610557048,T5b,160
720575940610562424,T4d,335
720575940610563374,Tm4,423
720575940610564164,C2,528
720575940610578786,Mi1,56
720575940610580578,Mi1,57
720575940610582084,Mi9,748
720575940610582392,T4b,738
720575940610585208,T4b,214
720575940610585442,C2,192
720575940610585646,T4c,211
720575940610585976,T4d,92
720575940610587000,T5b,424
720575940610587972,T5b,616
720575940610602213,Tm4,559
720575940610602360,C2,302
720575940610609362,L3,240
720575940610623089,T4b,48
720575940610630098,Tm1,357
720575940610632494,L1,459
720575940610633682,T4c,730
720575940610637266,T4d,533
720575940610637688,T4b,97
720575940610639729,T5a,547
720575940610646897,Tm4,771
720575940610647210,Tm1,684
720575940610649810,T5c,230
720575940610650853,Tm1,121
720575940610651346,T4a,78
720575940610654050,Tm1,433
720575940610655186,Tm3,98
720575940610656046,L1,496
720575940610656153,Mi4,539
720575940610662264,Mi9,431
720575940610664601,L3,392
720575940610666030,L5,181
720575940610668920,T3,493
720575940610674090,Mi1,58
720575940610675064,Tm20,714
720575940610676906,L5,317
720575940610678392,L4,280
720575940610680433,T5c,431
720575940610680746,Mi9,165
720575940610684586,L1,278
720575940610686766,Tm3,186
720575940610689326,T2a,185
720575940610690709,T4d,347
720575940610692142,L5,528
720575940610692676,L3,311
720575940610694314,T2a,608
720575940610695338,Mi1,59
720575940610702946,Mi9,772
720575940610708600,L3,127
720575940610709038,T2,174
720575940610711189,Mi4,135
720575940610712930,T2a,189
720575940610713134,Mi9,362
720575940610713810,T5a,614
720575940610714578,Tm1,81
720575940610718328,C3,762
720575940610718869,Tm20,398
720575940610720120,C3,284
720575940610721604,Mi9,775
720575940610723026,T5a,437
720575940610724910,L5,318
720575940610725218,T4b,606
720575940610725874,Tm2,189
720575940610725934,Mi9,275
720575940610726776,Tm9,243
720575940610727266,T5d,247
720575940610730082,T5a,16
720575940610731076,L1,255
720575940610731618,T5d,530
720575940610732130,T4c,460
720575940610732386,T5d,513
720575940610734229,Tm4,48
720575940610735458,T4d,513
720575940610735970,Tm9,403
720575940610736533,T4a,493
720575940610739173,L5,562
720575940610739882,Mi1,60
720575940610740394,Mi1,61
720575940610742882,T5d,507
720575940610744110,L5,388
720575940610744725,Tm4,34
720575940610759378,T4c,99
720575940610760312,Tm9,777
720575940610760824,T3,425
720575940610768504,Tm3,653
720575940610772174,Mi1,63
720575940610773602,T4b,300
720575940610776162,T4b,624
720575940610782766,T3,282
720575940610791026,Tm1,175
720575940610793365,T4d,396
